"","V1","V2"
"56"," 2.26704999999999979"," 3.60400000000000009"
"57","-1.90385000000000004"," 3.60144999999999982"
"58"," 1.36525000000000007"," 3.59845000000000015"
"59"," 1.10224999999999995"," 3.59735000000000005"
"60","-0.70140000000000002"," 3.59609999999999985"
"61","-0.10020000000000000"," 3.59529999999999994"
"62"," 3.01909999999999989"," 3.55514999999999981"
"63","-2.12970000000000015"," 3.54740000000000011"
"64","-1.41559999999999997"," 3.54309999999999992"
"65"," 0.53869999999999996"," 3.54020000000000001"
"66"," 0.01255000000000000"," 3.53969999999999985"
"67","-2.16769999999999996"," 3.49204999999999988"
"68","-1.26554999999999995"," 3.48680000000000012"
"69"," 0.83950000000000002"," 3.48530000000000006"
"70"," 5.16305000000000014"," 3.47374999999999989"
"71"," 5.35200000000000031"," 3.42149999999999999"
"72"," 4.93844999999999956"," 3.41425000000000001"
"73"," 4.67525000000000013"," 3.41000000000000014"
"74","-4.23660000000000014"," 3.40335000000000010"
"75","-3.22140000000000004"," 3.39049999999999985"
"76","-2.13090000000000002"," 3.38059999999999983"
"77"," 2.00554999999999994"," 3.37970000000000015"
"78"," 1.47910000000000008"," 3.37659999999999982"
"79","-1.07800000000000007"," 3.37484999999999991"
"80","-0.88995000000000002"," 3.37424999999999997"
"81","-1.52954999999999997"," 3.32125000000000004"
"82"," 1.32895000000000008"," 3.32030000000000003"
"83","-1.00295000000000001"," 3.31899999999999995"
"84"," 5.09074999999999989"," 3.30564999999999998"
"85","-4.61434999999999995"," 3.29780000000000006"
"86"," 3.88715000000000011"," 3.28730000000000011"
"87","-0.73985000000000001"," 3.26259999999999994"
"88"," 3.28589999999999982"," 3.22440000000000015"
"89","-1.45484999999999998"," 3.20970000000000022"
"90"," 0.91554999999999997"," 3.20754999999999990"
"91"," 5.58180000000000032"," 3.20334999999999992"
"92"," 4.86695000000000011"," 3.19070000000000009"
"93"," 2.98550000000000004"," 3.16564999999999985"
"94","-1.79384999999999994"," 3.15594999999999981"
"95"," 4.60440000000000005"," 3.13085000000000013"
"96"," 4.22804999999999964"," 3.12519999999999998"
"97","-3.56314999999999982"," 3.11644999999999994"
"98","-1.56834999999999991"," 3.09909999999999997"
"99","-1.30485000000000007"," 3.09779999999999989"
"100","-0.32619999999999999"," 3.09509999999999996"
"101"," 5.16990000000000016"," 3.08460000000000001"
"102"," 4.45469999999999988"," 3.07295000000000007"
"103","-1.68155000000000010"," 3.04409999999999981"
"104"," 1.51845000000000008"," 3.04325000000000001"
"105"," 3.89080000000000004"," 3.00934999999999997"
"106"," 2.94954999999999989"," 2.99845000000000006"
"107"," 2.68595000000000006"," 2.99595000000000011"
"108"," 2.27179999999999982"," 2.99244999999999983"
"109"," 3.66559999999999997"," 2.95089999999999986"
"110","-3.07560000000000011"," 2.94415000000000004"
"111"," 1.10474999999999990"," 2.93020000000000014"
"112"," 4.34424999999999972"," 2.90450000000000008"
"113"," 1.97130000000000005"," 2.87910000000000021"
"114","-1.49419999999999997"," 2.87630000000000008"
"115","-1.00449999999999995"," 2.87420000000000009"
"116","-2.47400000000000020"," 2.82730000000000015"
"117"," 1.21819999999999995"," 2.81944999999999979"
"118"," 4.68499999999999961"," 2.79850000000000021"
"119"," 0.08795000000000000"," 2.76135000000000019"
"120"," 3.81915000000000004"," 2.73039999999999994"
"121","-1.79655000000000009"," 2.71119999999999983"
"122"," 4.23444999999999983"," 2.68049999999999988"
"123"," 2.42514999999999992"," 2.66009999999999991"
"124"," 1.59584999999999999"," 2.65445000000000020"
"125","-0.92984999999999995"," 2.65160000000000018"
"126","-0.17590000000000000"," 2.65019999999999989"
"127"," 4.87614999999999998"," 2.63474999999999993"
"128"," 2.72725000000000017"," 2.60709999999999997"
"129","-2.17424999999999979"," 2.60254999999999992"
"130"," 4.38689999999999980"," 2.57149999999999990"
"131"," 2.65229999999999988"," 2.55085000000000006"
"132"," 1.40789999999999993"," 2.54230000000000000"
"133"," 0.99304999999999999"," 2.54059999999999997"
"134"," 2.91685000000000016"," 2.49770000000000003"
"135"," 2.27565000000000017"," 2.49210000000000020"
"136","-3.75985000000000014"," 2.45164999999999988"
"137"," 3.59640000000000004"," 2.44960000000000022"
"138"," 3.33234999999999992"," 2.44649999999999990"
"139","-3.08084999999999987"," 2.44379999999999997"
"140","-2.36410000000000009"," 2.43719999999999981"
"141"," 1.59705000000000008"," 2.43204999999999982"
"142"," 0.61619999999999997"," 2.42839999999999989"
"143","-4.43970000000000020"," 2.40545000000000009"
"144","-1.42124999999999990"," 2.37555000000000005"
"145"," 0.23895000000000000"," 2.37225000000000019"
"146"," 4.42795000000000005"," 2.34969999999999990"
"147"," 4.27700000000000014"," 2.34744999999999981"
"148","-2.47820000000000018"," 2.32695000000000007"
"149","-2.28995000000000015"," 2.26980000000000004"
"150"," 2.23965000000000014"," 2.26944999999999997"
"151"," 1.33370000000000011"," 2.26394999999999991"
"152"," 4.99584999999999990"," 2.24750000000000005"
"153"," 2.50430000000000019"," 2.21594999999999986"
"154","-1.23330000000000006"," 2.20794999999999986"
"155"," 1.93839999999999990"," 2.15609999999999991"
"156"," 1.56079999999999997"," 2.15390000000000015"
"157"," 0.08810000000000000"," 2.09414999999999996"
"158"," 4.39435000000000020"," 2.07114999999999982"
"159","-1.76285000000000003"," 2.04380000000000006"
"160"," 4.99960000000000004"," 2.02515000000000001"
"161"," 4.09295000000000009"," 2.01124999999999998"
"162"," 2.99734999999999996"," 1.99809999999999999"
"163"," 2.61954999999999982"," 1.99455000000000005"
"164","-0.55415000000000003"," 1.98350000000000004"
"165","-4.14409999999999989"," 1.95635000000000003"
"166"," 1.48639999999999994"," 1.93110000000000004"
"167"," 1.33525000000000005"," 1.93039999999999989"
"168"," 1.07069999999999999"," 1.92930000000000001"
"169"," 3.22524999999999995"," 1.88929999999999998"
"170"," 2.77170000000000005"," 1.88470000000000004"
"171","-4.44805000000000028"," 1.84955000000000003"
"172"," 2.31859999999999999"," 1.82525000000000004"
"173","-1.38614999999999999"," 1.81939999999999991"
"174","-3.61779999999999990"," 1.72704999999999997"
"175"," 2.77324999999999999"," 1.71795000000000009"
"176","-2.63459999999999983"," 1.71669999999999989"
"177"," 1.56315000000000004"," 1.70910000000000006"
"178"," 0.08825000000000000"," 1.70500000000000007"
"179","-4.18580000000000041"," 1.67890000000000006"
"180"," 3.49239999999999995"," 1.66995000000000005"
"181","-3.42939999999999978"," 1.66920000000000002"
"182"," 2.20644999999999980"," 1.65759999999999996"
"183","-2.10559999999999992"," 1.65684999999999993"
"184"," 1.97950000000000004"," 1.65599999999999992"
"185"," 5.00619999999999976"," 1.63599999999999990"
"186"," 3.72005000000000008"," 1.61709999999999998"
"187"," 2.32034999999999991"," 1.60285000000000011"
"188","-1.23584999999999989"," 1.59634999999999994"
"189"," 2.81265000000000009"," 1.55150000000000010"
"190"," 1.41264999999999996"," 1.54154999999999998"
"191"," 2.47259999999999991"," 1.49289999999999989"
"192","-5.17300000000000004"," 1.47205000000000008"
"193"," 2.09494999999999987"," 1.37880000000000003"
"194"," 1.75419999999999998"," 1.37660000000000005"
"195","-1.19890000000000008"," 1.37385000000000002"
"196"," 1.03485000000000005"," 1.37319999999999998"
"197","-5.51569999999999983"," 1.36699999999999999"
"198","-2.10795000000000021"," 1.32329999999999992"
"199","-1.65355000000000008"," 1.32040000000000002"
"200","-5.36524999999999963"," 1.30865000000000009"
"201","-4.49425000000000008"," 1.29420000000000002"
"202","-0.93425000000000002"," 1.26170000000000004"
"203"," 4.82334999999999958"," 1.24374999999999991"
"204"," 3.42189999999999994"," 1.22429999999999994"
"205","-1.38900000000000001"," 1.20785000000000009"
"206","-1.16169999999999995"," 1.20690000000000008"
"207","-3.35939999999999994"," 1.16799999999999993"
"208"," 3.15735000000000010"," 1.16579999999999995"
"209"," 2.32385000000000019"," 1.15809999999999991"
"210","-0.63149999999999995"," 1.14969999999999994"
"211"," 0.50519999999999998"," 1.14945000000000008"
"212","-4.83779999999999966"," 1.13274999999999992"
"213"," 5.05344999999999978"," 1.08075000000000010"
"214","-1.04865000000000008"," 1.03964999999999996"
"215","-5.48399999999999999"," 1.03275000000000006"
"216","-3.13384999999999980"," 0.99870000000000003"
"217"," 2.36304999999999987"," 0.99160000000000004"
"218"," 1.79440000000000000"," 0.98760000000000003"
"219","-1.23839999999999995"," 0.98480000000000001"
"220","-0.85929999999999995"," 0.98345000000000005"
"221","-4.61305000000000032"," 0.96235000000000004"
"222"," 0.80889999999999995"," 0.92769999999999997"
"223"," 0.24015000000000000"," 0.92669999999999997"
"224"," 5.58715000000000028"," 0.92344999999999999"
"225"," 4.48754999999999971"," 0.90485000000000004"
"226","-4.19679999999999964"," 0.90059999999999996"
"227","-3.77970000000000006"," 0.89505000000000001"
"228","-5.90420000000000034"," 0.87395000000000000"
"229","-0.36659999999999998"," 0.87124999999999997"
"230"," 5.73989999999999956"," 0.87075000000000002"
"231"," 2.25059999999999993"," 0.82394999999999996"
"232"," 0.31609999999999999"," 0.81559999999999999"
"233"," 0.65759999999999996"," 0.76054999999999995"
"234"," 5.28674999999999962"," 0.75114999999999998"
"235","-5.18559999999999999"," 0.74934999999999996"
"236"," 2.51750000000000007"," 0.65930000000000000"
"237"," 3.16325000000000012"," 0.60980000000000001"
"238","-1.42979999999999996"," 0.59645000000000004"
"239","-3.97374999999999989"," 0.56394999999999995"
"240","-2.83479999999999999"," 0.55089999999999995"
"241"," 3.80995000000000017"," 0.50614999999999999"
"242","-6.06379999999999963"," 0.48790000000000000"
"243"," 4.83600000000000030"," 0.46544999999999997"
"244","-3.51949999999999985"," 0.44700000000000001"
"245","-1.96235000000000004"," 0.43269999999999997"
"246"," 1.49390000000000001"," 0.42999999999999999"
"247","-5.83710000000000040"," 0.42775000000000002"
"248","-0.86090000000000000"," 0.42749999999999999"
"249"," 2.82425000000000015"," 0.32840000000000003"
"250","-2.53299999999999992"," 0.32579999999999998"
"251","-0.55725000000000002"," 0.31555000000000000"
"252"," 0.31664999999999999"," 0.31519999999999998"
"253","-4.28145000000000042"," 0.29015000000000002"
"254"," 3.09080000000000021"," 0.27544999999999997"
"255"," 6.58889999999999976"," 0.22095000000000001"
"256"," 2.33119999999999994"," 0.21295000000000000"
"257"," 1.76110000000000011"," 0.20905000000000001"
"258","-3.94090000000000007"," 0.17424999999999999"
"259","-1.01374999999999993"," 0.14999999999999999"
"260"," 5.18360000000000021"," 0.13764999999999999"
"261","-6.03369999999999962"," 0.09800000000000000"
"262"," 6.25035000000000007"," 0.04685000000000000"
"263"," 4.72914999999999974"," 0.01890000000000000"
"264"," 4.23470000000000013"," 0.01150000000000000"
"265","-6.49239999999999995","-0.00360000000000000"
"266"," 5.49075000000000024","-0.02370000000000000"
"267","-4.66659999999999986","-0.03770000000000000"
"268","-3.14500000000000002","-0.05760000000000000"
"269"," 6.40479999999999983","-0.06110000000000000"
"270","-2.27000000000000002","-0.06550000000000000"
"271"," 0.92574999999999996","-0.07270000000000000"
"272"," 0.01270000000000000","-0.07414999999999999"
"273"," 8.08000000000000007","-0.07615000000000000"
"274","-4.66750000000000043","-0.09329999999999999"
"275"," 3.62749999999999995","-0.10770000000000000"
"276","-2.61284999999999989","-0.11830000000000000"
"277","-6.26764999999999972","-0.17524999999999999"
"278","-1.69995000000000007","-0.18049999999999999"
"279"," 0.43135000000000001","-0.18500000000000000"
"280","-5.77400000000000002","-0.24079999999999999"
"281","-0.02540000000000000","-0.24090000000000000"
"282"," 5.76130000000000031","-0.24104999999999999"
"283"," 6.52379999999999960","-0.28100000000000003"
"284","-6.38419999999999987","-0.28399999999999997"
"285"," 4.77249999999999996","-0.31405000000000000"
"286","-3.98559999999999981","-0.32555000000000001"
"287"," 3.97290000000000010","-0.32574999999999998"
"288"," 2.06899999999999995","-0.34494999999999998"
"289"," 7.28784999999999972","-0.37459999999999999"
"290","-2.72955000000000014","-0.39529999999999998"
"291","-6.23425000000000029","-0.39839999999999998"
"292","-2.08210000000000006","-0.40050000000000002"
"293","-3.49189999999999978","-0.44295000000000001"
"294"," 3.36490000000000000","-0.44440000000000002"
"295"," 3.13635000000000019","-0.44690000000000002"
"296","-6.15920000000000023","-0.45555000000000001"
"297","-0.40634999999999999","-0.46305000000000002"
"298","-2.46384999999999987","-0.50875000000000004"
"299"," 0.69855000000000000","-0.51810000000000000"
"300","-5.66504999999999992","-0.52090000000000003"
"301","-5.43644999999999978","-0.52515000000000001"
"302","-3.34074999999999989","-0.55589999999999995"
"303"," 0.08890000000000001","-0.57450000000000001"
"304"," 5.31045000000000034","-0.58299999999999996"
"305","-6.81055000000000010","-0.60829999999999995"
"306"," 6.11179999999999968","-0.62334999999999996"
"307"," 7.33274999999999988","-0.65154999999999996"
"308"," 3.82485000000000008","-0.66130000000000000"
"309"," 2.64314999999999989","-0.67405000000000004"
"310","-6.20190000000000019","-0.67710000000000004"
"311","-5.97320000000000029","-0.68174999999999997"
"312","-5.40134999999999987","-0.69259999999999999"
"313"," 4.85494999999999965","-0.70194999999999996"
"314","-4.67699999999999960","-0.70479999999999998"
"315","-2.00850000000000017","-0.79015000000000002"
"316","-1.13139999999999996","-0.79474999999999996"
"317"," 5.65760000000000041","-0.79910000000000003"
"318"," 4.39904999999999990","-0.82020000000000004"
"319","-7.19695000000000018","-0.82174999999999998"
"320"," 2.30129999999999990","-0.84365000000000001"
"321"," 5.81120000000000037","-0.85180000000000000"
"322"," 5.35350000000000037","-0.86029999999999995"
"323","-5.21365000000000034","-0.86280000000000001"
"324"," 7.71959999999999980","-0.86434999999999995"
"325","-1.85664999999999991","-0.90234999999999999"
"326"," 1.61505000000000010","-0.90375000000000005"
"327"," 8.02619999999999933","-0.91190000000000004"
"328","-4.18449999999999989","-0.93450000000000000"
"329"," 3.56130000000000013","-0.94255000000000000"
"330","-2.35305000000000009","-0.95445000000000002"
"331"," 0.47060000000000002","-0.96330000000000005"
"332","-3.72734999999999994","-0.99609999999999999"
"333"," 1.73015000000000008","-1.01429999999999998"
"334"," 1.27214999999999989","-1.01659999999999995"
"335","-5.86535000000000029","-1.01754999999999995"
"336"," 6.04455000000000009","-1.06960000000000011"
"337","-2.96519999999999984","-1.11585000000000001"
"338"," 1.65440000000000009","-1.12589999999999990"
"339","-0.44540000000000002","-1.13014999999999999"
"340","-5.56210000000000004","-1.13454999999999995"
"341"," 3.86940000000000017","-1.16114999999999990"
"342"," 8.64455000000000062","-1.17284999999999995"
"343","-6.32680000000000042","-1.17500000000000004"
"344","-7.43539999999999957","-1.20524999999999993"
"345","-4.03559999999999963","-1.21455000000000002"
"346","-3.38640000000000008","-1.22259999999999991"
"347"," 5.47499999999999964","-1.24740000000000006"
"348","-0.98050000000000004","-1.29570000000000007"
"349"," 4.78840000000000021","-1.31469999999999998"
"350","-1.97405000000000008","-1.34640000000000004"
"351","-1.70659999999999989","-1.34800000000000009"
"352","-0.78959999999999997","-1.35185000000000000"
"353","-4.72560000000000002","-1.37129999999999996"
"354"," 3.64299999999999979","-1.38634999999999997"
"355"," 0.62429999999999997","-1.46340000000000003"
"356","-7.67159999999999975","-1.47740000000000005"
"357","-1.05764999999999998","-1.51780000000000004"
"358"," 4.40965000000000007","-1.54295000000000004"
"359","-4.38414999999999999","-1.54329999999999989"
"360","-7.02315000000000023","-1.54885000000000006"
"361","-3.04605000000000015","-1.55984999999999996"
"362"," 6.55285000000000029","-1.61509999999999998"
"363","-5.83900000000000041","-1.62979999999999992"
"364"," 0.70109999999999995","-1.63005000000000000"
"365"," 2.95789999999999997","-1.67189999999999994"
"366","-6.41380000000000017","-1.67369999999999997"
"367"," 1.65749999999999997","-1.68189999999999995"
"368"," 4.90934999999999988","-1.70199999999999996"
"369","-4.80734999999999957","-1.70365000000000011"
"370"," 3.91480000000000006","-1.71659999999999990"
"371"," 1.96385000000000010","-1.73564999999999992"
"372","-5.72639999999999993","-1.74320000000000008"
"373","-5.45859999999999967","-1.74815000000000009"
"374","-7.29610000000000003","-1.76479999999999992"
"375","-2.43610000000000015","-1.78780000000000006"
"376"," 0.54844999999999999","-1.79715000000000003"
"377","-5.45960000000000001","-1.80374999999999996"
"378"," 6.63419999999999987","-1.83574999999999999"
"379","-1.90074999999999994","-1.84725000000000006"
"380","-2.32215000000000016","-1.89989999999999992"
"381","-3.93045000000000000","-1.93880000000000008"
"382"," 2.38640000000000008","-1.95500000000000007"
"383"," 5.67959999999999976","-1.96649999999999991"
"384","-7.99059999999999970","-1.96964999999999990"
"385","-5.07979999999999965","-1.97720000000000007"
"386"," 3.91840000000000011","-1.99455000000000005"
"387"," 5.25940000000000030","-2.02974999999999994"
"388","-4.69779999999999998","-2.03900000000000015"
"389"," 6.90714999999999968","-2.05204999999999993"
"390","-2.51494999999999980","-2.06515000000000004"
"391","-7.91840000000000011","-2.13839999999999986"
"392","-4.85275000000000034","-2.14774999999999983"
"393","-3.43535000000000013","-2.16725000000000012"
"394"," 6.14350000000000041","-2.17985000000000007"
"395","-3.24434999999999985","-2.22495000000000021"
"396"," 6.33619999999999983","-2.23145000000000016"
"397"," 7.10385000000000044","-2.26995000000000013"
"398","-7.65449999999999964","-2.31210000000000004"
"399","-7.42454999999999998","-2.31784999999999997"
"400","-1.36725000000000008","-2.35049999999999981"
"401","-4.08959999999999990","-2.38149999999999995"
"402","-0.10224999999999999","-2.40919999999999979"
"403"," 4.07754999999999956","-2.43725000000000014"
"404","-0.14060000000000000","-2.46479999999999988"
"405"," 5.72729999999999961","-2.46605000000000008"
"406"," 7.18574999999999964","-2.49049999999999994"
"407","-3.40074999999999994","-2.50125000000000020"
"408","-2.09675000000000011","-2.51310000000000011"
"409","-4.24530000000000030","-2.54614999999999991"
"410"," 0.08950000000000000","-2.57600000000000007"
"411"," 7.26510000000000034","-2.59980000000000011"
"412"," 3.08230000000000004","-2.61585000000000001"
"413","-3.90149999999999997","-2.66199999999999992"
"414"," 5.27099999999999991","-2.69680000000000009"
"415"," 2.46930000000000005","-2.73269999999999991"
"416","-4.78580000000000005","-2.76049999999999995"
"417","-2.13744999999999985","-2.84644999999999992"
"418"," 1.66389999999999993","-2.84940000000000015"
"419"," 1.24150000000000005","-2.85144999999999982"
"420","-0.67835000000000001","-2.85325000000000006"
"421","-2.59870000000000001","-2.89840000000000009"
"422"," 3.70020000000000016","-2.94255000000000022"
"423","-1.25479999999999992","-2.96260000000000012"
"424","-2.48439999999999994","-3.01054999999999984"
"425"," 7.54605000000000015","-3.09350000000000014"
"426","-4.25305000000000000","-3.10210000000000008"
"427","-7.82929999999999993","-3.14190000000000014"
"428","-4.13855000000000040","-3.15930000000000000"
"429","-7.33100000000000041","-3.20999999999999996"
"430","-4.44679999999999964","-3.21050000000000013"
"431"," 3.78049999999999997","-3.21954999999999991"
"432","-5.06280000000000019","-3.25645000000000007"
"433","-1.10234999999999994","-3.29674999999999985"
"434","-3.17994999999999983","-3.39325000000000010"
"435","-7.99030000000000040","-3.41579999999999995"
"436"," 2.39869999999999983","-3.51164999999999994"
"437"," 1.82145000000000001","-3.51569999999999983"
"438","-1.25705000000000000","-3.51854999999999984"
"439","-0.41044999999999998","-3.52084999999999981"
"440","-3.45109999999999983","-3.55710000000000015"
"441"," 3.24584999999999990","-3.55940000000000012"
"442","-2.95129999999999981","-3.61799999999999988"
"443","-2.25839999999999996","-3.62394999999999978"
"444"," 2.74650000000000016","-3.67549999999999999"
"445"," 2.39999999999999991","-3.67845000000000022"
"446"," 1.70724999999999993","-3.73875000000000002"
"447","-2.10559999999999992","-3.79179999999999984"
"448","-4.34020000000000028","-3.82370000000000010"
"449"," 2.59390000000000009","-3.84364999999999979"
"450"," 2.09390000000000009","-3.95869999999999989"
"451","-4.45819999999999972","-3.98879999999999990"
"452","-2.56965000000000021","-4.01065000000000005"
"453","-4.18914999999999971","-4.04825000000000035"
"454","-0.79674999999999996","-4.07610000000000028"
"455","-3.65085000000000015","-4.16635000000000044"
"456"," 2.82814999999999994","-4.17515000000000036"
"457","-4.65510000000000002","-4.26384999999999970"
"458","-3.96289999999999987","-4.44050000000000011"
"459","-1.60840000000000005","-4.46204999999999963"
"460"," 3.17925000000000013","-4.56090000000000018"
"461","-3.19269999999999987","-4.61634999999999973"
"462"," 3.06395000000000017","-4.61765000000000025"
"463","-3.69810000000000016","-4.88860000000000028"
"464"," 3.37780000000000014","-5.05914999999999981"
"465"," 3.38025000000000020","-5.28150000000000031"
"466"," 3.30405000000000015","-5.39355000000000029"
"467"," 3.18845000000000001","-5.45040000000000013"
